# Test positions for CJAM code
# stars: 1000
# Laura L Watkins [lauralwatkins@gmail.com] - MPIA, 2013/05/25
# -----------------------------------------------------------------------------
#   bytes    format   units     label    explanation
# -----------------------------------------------------------------------------
#    1-10    f10.4    arcsec    x'       projected major axis coordinate
#   15-24    f10.4    arcsec    y'       projected minor axis coordinate
# -----------------------------------------------------------------------------
  -81.8273     -755.0154
 1504.8031     -279.9994
  533.6115      802.7696
  940.8288     -742.9348
-1576.4705     -859.6827
 1105.6480     -780.9091
 -831.3744     -804.0690
-1638.0124      215.0853
 -315.8126     1669.6718
 -536.9785     1476.1567
 -535.8541    -1275.7814
  845.7287     -856.8184
 1586.3889      966.0290
-1451.4350     -985.2739
-1337.2806     -531.2059
 -529.4098     -809.3978
 1045.1618    -1443.5568
  525.8949    -1258.0016
 -673.9035     -659.1267
  705.4059     1023.3744
  -29.4712    -1622.0967
 -853.1844     1178.4655
 -939.9704     -536.7942
 1777.1137     1788.8398
-1621.8990      798.6845
  324.3023     -991.1979
 1431.0742     1647.3203
-1418.3027    -1772.0164
  176.2336     -655.5550
  299.2525      124.7410
 1746.4321     1120.4629
  765.2406     1595.0079
 1789.5633      392.9392
-1166.5044     -721.5052
 1695.4241      -38.0202
 1321.8356      418.7418
 1186.8603     -758.8757
 1692.8194      467.2303
-1153.2445    -1388.6558
 1427.5626    -1071.0273
  955.0606     -789.2109
 1533.5182     1002.9147
-1782.6564    -1616.8989
  248.6470     -222.6846
-1216.6881     -996.8122
 1295.5016     -803.0996
-1551.9409     -377.5415
  354.7590    -1102.1858
  379.3694     -480.3962
  655.1146    -1426.5720
 1691.4951      320.3240
-1172.1705    -1373.1616
 1239.4720     1157.6332
 -731.0319    -1386.9114
-1206.9213     1600.0231
 1019.2192       99.0900
 1293.0335       -9.4491
 1166.3540     -619.8745
 1568.9046     -531.1625
 -396.3045    -1552.1016
-1631.0983     -494.4232
 -442.7230     1513.1761
  775.3472     -641.3065
 1240.4489     1778.2078
-1501.6470    -1568.3945
  205.5301    -1168.3706
-1259.0124     -109.9721
 -760.0332      429.2694
 -342.4954     -516.3941
  909.7431     -815.2754
 1563.9502     1771.4585
 1283.9306     -511.4083
  459.2440      598.6990
 1525.2075      888.7104
  808.0700     1248.9355
  165.5741     1717.0969
 1592.3463     1189.7529
 1258.1265     1166.7090
   53.0249     1623.4116
 1658.0675     1301.4845
  459.2431      450.5687
   72.1021     1560.0360
-1013.6444       52.4960
 1352.1911     1466.9828
 1462.8214    -1544.2756
  191.5544      229.6078
 1002.0905     -877.1827
 -679.7766     1478.8795
-1107.7090       71.1197
  -21.9864     1510.9666
  977.1865     1394.2931
  768.6039     -888.5988
 -361.1362     -858.5223
 -239.7971    -1560.3202
 1483.4141     -870.4734
 1467.1219     1059.5337
-1397.3538     1050.3183
  416.4890       64.8042
 -338.7749    -1150.9005
  610.5630     1392.0900
-1094.1828     -154.6344
 -748.6870    -1024.0851
  736.2259      656.1406
 -996.7564    -1467.9471
 1195.9943      718.0087
-1589.2059     1444.3464
-1700.4686     -887.6537
 -339.6594      581.3872
 -144.0114      560.6933
-1491.7932     1317.3006
 -869.2376      269.9774
 -997.6672       26.6140
  869.0281      846.6032
  125.9579     -135.6999
  670.1005    -1764.3059
 -701.9627    -1624.6882
  259.1670     -886.3556
 -226.2568      304.1783
 1043.3999    -1725.3388
 1624.5551     1766.5624
-1600.9166      859.6388
  -78.5486     1237.1465
-1269.0671    -1248.4757
   32.4994    -1227.6061
 -462.7381      368.8259
 -950.2745     1524.3851
 -320.1149    -1125.1575
  607.9087     1188.3201
 -320.2012     1279.4101
  293.4064     1673.0554
 1648.8757    -1740.7098
  353.1351    -1297.3922
  101.0066      614.4579
 -261.4143      680.8456
 -791.4443      829.2978
 1293.5386     1223.6999
 1313.6676     1246.6249
-1371.3183     1609.8455
 1262.8889      334.6145
  825.2062    -1332.7588
-1492.3273     1525.7226
  548.5255      346.5615
 1509.2534    -1607.8880
 1061.7777      861.9400
 1105.0200     -626.9528
-1437.8862     -995.0977
  749.8118     -957.6108
 -871.2009    -1705.0221
 1238.8852    -1542.4098
 -551.3321      785.1037
 -641.9678      343.8579
 -880.3403      904.7789
   52.7148      766.6516
 -109.0399      941.5287
  864.7693      166.6404
-1469.0043      748.5762
-1196.0678      811.9796
 1640.6227      856.4635
  575.6315     1651.2133
 -394.6077      502.4159
 1014.8183     1221.3309
  229.0590    -1474.8338
 1231.6240     1490.6977
 -385.2020       12.2509
 1176.3298    -1107.7282
  719.3417     1346.8573
-1039.8919    -1342.0676
 -782.6231    -1326.6332
  435.7239    -1732.9399
-1573.3420      964.8723
  307.5794    -1261.6743
 1591.5341    -1040.7015
  660.1264     -573.9483
 -471.1780     1209.6694
 -493.7849     1381.2626
 -957.2020    -1448.5299
 -573.4971    -1690.2114
 1185.9103      198.5674
 1701.0558     -854.1161
-1140.6852     -314.6055
 1614.5483     -949.8394
  209.4044     1684.2563
 -142.0504     -122.0375
-1595.0985    -1083.9752
   93.7033     -337.5840
 -476.2887    -1069.8418
 1448.5250     -772.3293
 -109.4270     1473.1621
  962.8192      140.1869
-1388.5839     -359.4197
-1335.6539     1159.4156
-1729.9714    -1209.3105
  170.2053     1131.9686
 1424.7373    -1393.2486
-1005.0453    -1238.5486
-1466.5248    -1089.4321
-1396.6177     1460.7376
-1392.0937     1448.5426
-1054.0653    -1241.7742
  485.4440     1661.7755
 -835.6424    -1263.6696
  954.4338      -32.1289
-1349.4517      326.5964
 1183.0775     1408.9011
 1259.0961      556.9477
-1231.4756     1040.3177
  579.9694    -1212.2030
-1255.0037      728.4119
-1247.0207      196.7734
 -583.5041     1377.3047
 1512.5755      493.4834
 -453.3014     1154.1137
 -202.2069     1176.4558
 1071.7432    -1075.9440
  824.4338     1004.8331
 -641.2995    -1307.7681
  270.9426     -468.3404
 -609.5302     1016.4415
 -116.8118     1712.6903
   66.6650    -1600.4185
-1101.5466      164.1765
 1082.0964    -1309.4929
  723.3647       16.9128
  994.4674     1582.3181
   33.0230       64.2743
-1462.0075    -1122.7160
 -409.4683     1468.4327
    3.6203     1238.4603
  -66.1622     1562.2959
 1480.5938      -60.8234
  249.0621    -1611.8087
  604.4123     1401.0775
 -170.4752      150.2609
 1096.9848     1613.4549
 1619.7553      507.0068
  455.5033     1446.1780
-1482.3432    -1340.8332
 1654.9006     -782.3329
  574.7946      781.4299
  698.1384       37.6138
 -108.1654     -649.2058
-1429.5237     -590.2521
 -594.3828    -1291.5831
 -316.9205      476.1491
  579.1313     1774.8223
 1020.5727      -37.7322
 1591.5550     -770.9608
  -79.5928    -1069.5878
-1455.5285     1271.1369
  537.9518     -525.3753
 1175.7588    -1216.6053
  293.3571     1714.9029
 1333.3538     1787.6496
 1411.8374     -673.8689
 1079.7334    -1734.6344
 1510.6858     -874.9130
 -597.5575      835.6816
 -543.0274     1507.2165
 -401.9171      964.3194
 1399.1196     1032.6225
-1533.1614     -103.4051
  180.4532      109.3778
 -184.9459     -867.4101
  135.5808      152.7206
  852.8700      -23.8701
 -629.6593    -1776.7599
 -216.2704     1513.6836
-1165.9031     1490.4426
  366.3287    -1248.6371
  347.3957     1794.5097
-1325.1241     1732.9695
 1699.4352     -638.5867
 1047.1525     1306.0148
  207.8822      835.0881
 1448.2897    -1757.4855
-1174.5301       24.4745
 -300.1089      205.4972
 -846.7029      100.4253
  970.6447      167.5661
 -102.0585     1330.9101
 -942.2576     -720.1609
 -790.4720      930.6836
 -125.0873     -928.8672
 1124.5736       58.4852
  735.6130    -1758.4685
 -373.6093     -592.2816
 -917.9654      344.3057
-1362.5956      528.6860
  288.9122      387.0036
 1273.6149     1619.7659
 1232.6378      448.0249
-1712.2819    -1304.8881
  541.4241     1741.4767
 -631.1584     -148.3066
-1510.1384     1267.9581
  -94.7261    -1027.7859
-1517.6014    -1013.6481
  760.0218     -791.6861
 -337.7184      194.1416
 -106.9096     -167.1736
 1475.2547      152.8872
-1333.1002    -1136.6313
  113.2306     -641.9070
 -688.2100     -996.4087
 1793.5377      269.4339
  441.2920     -895.5491
-1718.4270     1702.3079
 1053.1481      840.4651
 -419.6640    -1057.1508
  724.4359      388.6663
  822.2284    -1206.4818
 1625.9677      736.0322
 1628.5767     -931.3685
-1713.6422     1547.3401
 -640.7719      260.1543
  750.8482      436.7527
 -681.5497    -1734.8601
-1702.3244     -461.2991
 -595.3517     -583.2023
  198.8598     -149.5999
-1249.5183     -588.9146
   10.5065     1554.1328
-1159.2873      461.1534
 1014.0058      483.5523
  741.9792     1541.7168
   22.7034    -1503.5335
 -398.8384      940.1857
  591.0206    -1488.4510
 1517.1144      963.9327
 1159.3128      657.7693
 1789.4791     1546.9804
 -373.9591      961.2043
  -57.6619    -1415.4076
 -991.4310    -1517.8117
 1729.6166     -519.8025
  -55.9185     1283.1815
  967.1173      399.4979
 1326.2308     1494.5339
   56.8820      322.0319
  978.0255      844.6403
  683.8016      573.1911
-1160.2820     1291.9313
 1127.4177      -65.8690
 -961.4806    -1618.4140
 1728.8857      301.0821
-1654.0458     1231.3266
-1110.2656      102.6017
-1604.2819      712.8016
 -160.3272     1549.0666
 -549.4498    -1623.5086
 -878.0769       43.1711
  240.5018    -1154.8763
  651.7381     1157.5445
  -48.4814     1645.2830
-1468.5435    -1058.2602
 -629.1644    -1764.5094
 -200.7752    -1309.3699
-1287.6659    -1779.0363
 -590.2389     -595.7055
  110.2932     1084.4791
 -946.5017     -832.4213
  999.1492     -342.9842
  892.6490     -945.5514
  -47.7655       89.5117
 1530.4775    -1658.7179
 1735.7217      269.1672
-1361.1186      -82.8899
 1413.2958      -97.2253
 -356.4431     -184.3523
  -18.9114     -602.7387
  -55.9511     -481.6496
 1645.6955    -1240.5289
  817.6797    -1450.6530
 -280.0496     1716.1864
  121.8175      732.9058
 -134.9306      174.5762
-1461.0517      189.6173
 1005.2612      650.7036
 -970.7788     -210.1729
  531.4237      199.4904
 -257.6955      733.9877
-1552.9166    -1668.8907
-1074.7549     -118.4956
 -928.0599     1009.8308
-1028.4415      864.6659
  170.0762     1390.0897
 -535.0535     1617.1447
 -603.7337      489.9675
  942.0770     -298.4034
 -771.8232      746.1628
-1083.9277    -1632.7973
  779.6866     1033.0095
 -166.1869    -1271.8106
 1585.9517    -1015.9793
 1056.5414      312.5510
  -32.4280    -1557.3327
 -779.0434      423.7658
  524.2197     1336.0348
  -19.7287     -179.9544
  404.9910     1107.4572
 1606.5675    -1059.0876
-1309.7851     1076.3844
-1523.2588    -1131.7442
  141.1836     1127.1956
  -62.8762      335.7575
  789.2547       27.2231
  755.1469      447.7380
 1617.7731      852.0100
 -614.9241     1632.6211
-1768.4168      152.3128
-1034.6771      816.1784
 -851.5404      659.2584
 -292.8256     -803.2951
 -572.9086      653.3096
-1488.6918     1317.9838
  134.0503      540.5807
   56.6635     -536.2153
-1737.4444     1710.3218
 1205.2093    -1773.1864
  244.3961    -1491.9969
  264.2873     1588.6076
 -808.5422     -428.8316
  940.0244     -794.0144
   13.8132    -1501.6825
 -763.7999     1047.9020
  310.7157    -1364.0191
 -295.5990      350.2165
  939.4477    -1023.8747
-1054.5330     -912.5083
 1090.7496      176.8651
-1767.1382     -396.5079
   65.2576      735.8462
  165.5135      465.4671
  147.6840     -540.4127
  786.9276     -190.3003
 -660.8427     -539.4920
 1537.5501    -1581.2070
 -225.0252     -649.4782
 1238.0797     -841.8597
 1132.1393     -795.9845
  704.7163     1703.4540
 -690.9131      837.1614
-1793.9736       83.8079
  -27.8686     1796.6637
 1353.3203     -900.8796
-1775.8977    -1031.7848
 -225.2763     1636.7247
 1703.7062     -756.6147
 1686.8354     1002.9313
  247.0550    -1521.6932
-1628.4627      242.2579
 -998.3774      321.6379
  386.6435    -1076.3389
  945.9850     -249.6886
-1407.8461     -965.4434
  888.9685     1054.6165
 -903.5351      900.3856
 1436.4013     1143.9892
 -311.2349        1.0324
  707.6935      777.3842
   16.3988     -118.9986
 -453.6604     1376.2941
-1597.1934     -416.7685
  739.4809       68.8453
 1576.1242    -1476.1804
  394.6774     1223.2865
 -539.9160     -575.1387
-1388.8377     -692.1143
 1788.5661     -856.9293
  125.7619     -383.4725
  398.7828    -1486.8406
 1788.1056     -918.7578
  268.2621      596.2413
 -449.4238    -1466.4034
 -136.5257     -439.5457
-1511.8013      -97.5944
  366.5149     1772.8131
  652.1194     -857.7672
  983.4006      -34.0463
 -293.7347     -897.7396
 1055.4984    -1502.8438
 1544.1381    -1368.7011
 -971.6092    -1152.1669
 -963.9174    -1334.3271
 1611.7133     1752.0000
  453.1217    -1636.6537
  691.9781     -220.7421
 1172.4685     -221.7815
-1596.0019     -306.5521
 1573.3737     -564.3530
-1733.3074    -1682.2915
  -17.7161     1549.9852
  241.4086     1439.4849
 -439.3981     -881.9549
  461.7220      958.2321
  711.7303     1460.1080
  -95.2624      298.0612
 1339.4292     -874.5345
 1249.0376      824.9490
 -163.5924     1121.7239
 -890.8192     -468.1751
-1682.0507     1571.8977
-1194.8451      283.2281
 1504.5530    -1796.7294
 1637.0782     1037.3128
  192.5728     1069.5317
  -79.7505    -1324.2710
  -53.8239     1307.4686
  408.8250      812.1665
 1010.6393     -352.4225
    5.3208      983.1561
-1200.8742    -1452.9136
 1519.3871     1782.9364
 1522.9381     1519.0340
 1555.3065    -1070.2459
 -216.0327     1578.8550
 -472.3491      829.0515
  618.7460    -1088.1827
 -109.9487      286.4637
 1194.7577     -203.9707
  570.2234     -790.7139
 -207.9735      311.1812
  -69.9953     -783.7407
-1047.1919     -216.7236
 1200.7930    -1358.6482
 1204.2586     -355.2045
 -460.7483      467.7826
-1705.9714     -738.5159
-1120.3236     -584.2916
 1740.0289      240.0262
  536.7494      363.2841
  691.9900     -439.4842
 1535.1111      726.3960
 -778.9119     -103.7864
 -561.8526     -912.9524
 -901.0151     1614.8339
 1495.6370    -1529.6865
 1709.7100      900.3530
 -817.8520     1150.1599
 -321.5192     -635.8451
  283.5315      368.2714
  -98.8174      -50.9626
  222.7604    -1476.9514
  462.9678     1350.4374
  582.8942      159.3762
 1772.2540    -1481.7815
 -355.6259     -233.6346
-1053.4620      516.1441
 1770.4204      211.4153
-1432.4378     -640.9597
 -490.7420      163.8231
-1793.5618      934.6227
  394.3511     -685.3293
  577.3383     -146.1410
 -705.0585    -1475.5977
-1118.3367    -1381.0510
 -807.8510    -1107.3341
 -108.8834    -1597.7772
  489.8714     1171.7092
 -328.1778     1151.8996
 1032.1915     1261.3351
 1747.4473    -1358.2745
-1610.1812      765.3324
-1731.1930      937.1455
 -296.2832     -913.3575
-1428.2827     -307.2351
   84.5679     1412.7926
 1399.2790     -532.7704
 -397.9731    -1688.6347
 1459.9580     -363.6816
 1567.1026      990.2781
 -139.9760    -1153.5342
 1084.0992      644.0336
  -61.7111     1579.6667
 -435.6505      890.2891
-1090.7929     1588.3325
   53.7856     1112.5156
 -984.9936      240.7153
 -422.7194    -1147.7893
 -771.0509     -328.7726
-1388.4176     1719.3732
-1408.5809     1133.4363
-1024.4690     1205.6714
-1513.2342      729.3518
 -824.6929    -1490.7606
 1226.2478    -1745.3180
-1707.1440     1658.2529
 -247.0271    -1308.7993
 1508.9566       99.6724
-1722.9928    -1082.4010
 1552.8190     1463.3311
  152.8031    -1557.9043
 1321.4851     -413.6819
 1281.8597     -654.8577
-1761.3456     -634.6578
 -190.5770    -1625.8174
 -269.3238     1120.7078
 1365.8003     -498.2822
  -79.2219    -1309.4560
-1398.4338     -481.0829
 -496.3612     1707.5546
  777.8612     -928.8040
 1602.4376     1254.6149
 -667.5294      804.2372
-1020.1667    -1159.9674
 1215.5978     -403.2396
  613.2375        9.1579
  329.1405    -1462.1382
 1634.1140      464.0013
 -279.3506     -929.0103
  221.3648    -1223.7374
 1543.3825    -1776.9981
-1771.0144     -432.3940
 1223.6779      960.5477
  170.3095    -1738.1353
-1361.4629    -1018.1507
  794.1392      949.1183
  395.0643      361.1024
 1038.9729     -895.5509
-1174.5188    -1304.3751
  592.5877     1017.4331
   38.8428       55.9174
 -862.7806    -1019.3543
-1528.1309     1455.4244
 1336.6223     -852.0396
 -908.6070     1080.9764
 -406.4070    -1320.4870
 -465.3756      984.7582
 -966.0585     -856.4280
  797.9563     1566.8885
-1022.1158      283.6016
-1096.4101     1797.1903
 -634.0628    -1798.4465
 -314.4069    -1662.5619
 1121.5933     1497.3988
  615.5827    -1779.2046
 1382.9512      815.8017
-1286.8443    -1782.6546
  803.8150      -11.9687
-1718.0894      497.8251
 -222.0636     -944.9953
 -737.3728     -301.2890
 -909.3873     -243.8590
-1483.6641      766.7337
-1421.5704     1682.6929
 -695.1821     -476.3895
 1357.9438      350.1683
 -859.4180      224.8802
 1509.4523      828.6630
-1467.7306     1114.6398
 1679.7302     -472.7060
 -235.2364    -1455.3876
 -361.2218     -853.0128
  480.8722    -1154.3846
-1434.0555    -1332.3399
-1194.6523     1153.2856
  140.7736     -424.7662
 -538.3084        8.2317
  347.4550     -236.6076
   67.8144     -160.2245
 1076.7516     1182.7527
 -313.1644      -18.7217
-1731.6175    -1729.0292
 -795.6293    -1696.8136
  798.4879     -312.7978
  -15.4594    -1368.3102
 -667.6940     -624.7322
  205.4059     1220.7914
-1596.6204     1007.0119
  657.1135      928.5876
-1484.4217      829.3191
   62.6043     1010.4360
 1429.7904    -1160.3515
-1679.7899     1236.4245
 -143.2902      735.2106
 1196.4170    -1085.2730
-1060.0175      -23.2639
-1597.7387      894.3012
-1295.9312    -1466.4299
 1446.6843    -1141.0815
 1210.1600    -1124.3458
 -918.2396     -435.2435
 -810.8725      614.8775
-1490.3873    -1212.9899
  582.7146      499.7731
 -676.6289        6.3311
 -530.6845     -635.0240
-1505.9387     -902.0524
 1665.0802      618.5160
-1715.1881      152.1118
 -695.7160     -378.9697
 1263.5086      752.9644
   -6.0008     -757.2897
 -585.5388      203.7727
 1108.4415     -115.0159
-1701.0140     -471.2041
 -537.5375     -403.6599
 -137.9251     1636.5834
  394.0095    -1549.8465
 -711.0075      633.3400
 1245.9513     -591.2020
 -517.1294     1293.1578
  189.6161      282.9841
-1733.7107    -1071.0024
-1470.6497      904.4633
  387.1470     1247.8359
 1093.4665    -1658.5061
-1401.1387        0.5482
-1036.2256    -1339.6914
 -226.0152      707.2239
  658.9200      106.1772
 1679.3095      -76.1636
  796.1338        1.0867
 1127.9806     1468.3448
  307.3940    -1517.6149
-1725.3970    -1543.2391
 1061.4581     -968.5374
 1083.8325      930.5023
-1432.3849     -334.2642
 -643.2285     -771.6691
-1665.0639      501.6366
  269.0316      -45.0213
 1122.4735      692.7501
  119.8687    -1009.0067
  163.1008     1018.4435
  287.5660     1787.1048
    5.9407      851.5618
  794.0943     1772.6436
-1133.3651      564.2101
-1410.8790     -684.3213
  -71.4343    -1011.5534
  893.4955     1263.0955
 1165.8750     -267.0646
 -228.7096      413.5876
  292.3342      457.9080
 1418.0546     1250.8064
 -683.5032      866.1390
 -518.5233      318.3835
-1113.9108     -448.3189
   -1.3449     -707.8650
 1000.2603      110.4513
-1369.7502    -1518.0335
-1484.3088      -96.4026
  -94.8960    -1191.0761
 1315.1415     -562.3444
 -159.6863    -1477.8060
  886.5165    -1328.5623
 -402.7870    -1338.8519
 -699.7311     -106.5564
 1004.2005     -935.1630
 -860.0916    -1381.6231
  558.6791      -82.0003
-1491.6876    -1022.2831
-1167.0642      131.1464
 1431.4318     1676.8670
 -193.3717    -1758.6926
-1036.1402    -1548.4054
-1694.2522      301.9627
 -496.6407      737.5391
-1779.7292     1415.4647
 -660.7480     -434.4434
 1358.5509     1679.3744
  680.4360    -1119.0137
 1144.7288     1557.0362
 1259.2370      440.9801
   34.1323      909.6422
 -224.0157    -1123.7618
  320.4081     1778.3764
 -199.8813     -122.4159
 1616.9182      119.1472
-1323.1663      145.6089
 -444.1112     -496.3263
 -744.8157     1260.6323
 -883.2809     1581.4460
-1037.2473     1425.2103
  435.0307     -461.2156
  871.4964      263.6785
 1152.5385      413.8379
 -823.4924     1382.1005
-1291.6188    -1481.8077
 -526.1041      342.3848
 1118.6961     -293.7055
 -585.1553      332.3792
  677.4654    -1686.2367
 -458.0488     1123.9773
  -12.0643      272.8351
  805.9958     1776.9117
 1377.5200     -455.0884
 -719.3907      396.1671
-1555.9106     1108.1211
-1649.5484     -736.2030
 -250.8810    -1593.4596
  693.9282      392.6883
-1140.9223    -1498.8084
-1119.9713    -1581.3012
 1637.2623     -168.6952
 1464.8447     -686.4151
-1518.2156     1595.3335
 -718.8941    -1375.2405
-1567.7970     1322.5334
  377.1385     1687.1712
  741.1621      165.6167
-1425.4824      733.8517
 1736.5726      585.5169
 1638.4237     -140.5666
-1411.8985     1391.1481
 -925.8184      673.8416
 1497.8187     1158.9561
 1222.1967    -1130.2735
 1424.9723      586.1213
 1676.3070     -394.7609
-1087.2069      194.2059
 1795.1273    -1565.1356
-1675.6357     1174.9019
   48.4274     -917.1484
  473.8347     -564.7450
-1688.9177      428.8619
-1571.2429    -1376.3993
 -508.2879      632.6216
-1321.8150       -4.3258
 -132.5720     -954.0746
   49.5538    -1261.6053
  591.7402    -1475.8711
 -677.0635      367.8060
 -303.5013     -582.0554
-1031.9385      501.1863
-1112.9769     -822.3710
-1029.6243    -1580.7673
 -499.6854      566.9102
-1035.1301      622.5524
 -127.0747     -294.7719
-1378.2987      913.4196
  996.1018     -126.5272
  671.7644     1383.2114
 1108.9564     -757.1272
 1799.4572    -1466.1128
 -152.9915     -147.5881
 -419.0609     -309.3973
  -22.5850     1439.0158
-1794.4998     -382.3458
  343.8341     1396.5310
 -725.6070      929.7295
 -558.7807      456.5373
  810.4049     -757.0831
  988.1991    -1017.0015
 1429.1695     1703.4403
-1261.8942     -433.3387
 -319.6313     -115.2074
 -927.2317     1284.9341
 -103.4779      435.0079
  331.8369      593.0805
 1092.7308    -1322.5683
 1300.0663     1231.3972
 -974.8980    -1791.2132
-1579.2858      275.5966
 -837.8580     -946.7257
-1778.7513      522.1157
-1340.8072     -603.7749
 1745.9370     -132.7805
  133.0710      827.3460
-1454.0637    -1382.6087
  899.7582     1751.6110
 1364.5478    -1276.4381
 -117.6881    -1770.7648
  184.9021    -1772.6736
 -661.7858    -1068.2633
-1572.5669    -1085.1470
-1741.9170     1459.1626
 1553.6342    -1414.2462
  553.1592     1304.6134
 -359.9686     -259.3639
  975.0784     -152.8686
   59.1289       48.0533
 -445.0338      235.5673
 1239.0628     1611.8980
   56.7913    -1151.7801
-1090.3128     -991.0972
 -221.6478     1681.6997
 1682.3947     -915.1716
-1008.1589      843.0922
 1497.7813     -872.7916
-1251.5028     1401.2447
 1194.3448     -201.8121
  337.4358    -1581.9222
-1011.2109     1126.0468
-1200.5858      849.8080
 -275.7614     -543.0044
  987.4907      239.8788
  977.3509      -96.2684
 -186.1280    -1733.7087
-1241.6141    -1474.0728
 -448.7763     -210.8596
 -960.9189      576.7739
 -761.1101     -788.7966
 1642.6810     1034.7724
-1550.2893      941.6287
  807.9719      513.1829
-1272.5884     1431.1442
 1736.4135     -240.6842
  -96.0024      545.0274
  -78.4645      334.0743
 -682.4609    -1390.7642
-1668.5523     -833.2784
-1183.7976     1305.8624
 -842.6555     1225.8226
 -790.7314      487.4011
   75.6602    -1319.4109
 -120.3170    -1644.3789
  497.4053     1575.4650
  556.0787     -412.3303
  876.5476     1686.8436
-1176.9220      533.2398
-1737.4558    -1415.2394
 1189.2463      857.9775
 1322.8635     1150.5049
 1449.9360    -1583.6525
-1130.8412     -442.9737
 1618.5307     -224.1465
   83.6111      191.6248
-1500.9811      -21.3689
